<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.05	05:00:00	1.34252	1.34316	1.34224	1.34277	1605	0	10
2026.01.05	06:00:00	1.34280	1.34368	1.34203	1.34353	2109	0	10
2026.01.05	07:00:00	1.34352	1.34365	1.34199	1.34223	3048	0	10
2026.01.05	08:00:00	1.34226	1.34386	1.34169	1.34252	3900	0	10
2026.01.05	09:00:00	1.34253	1.34431	1.34215	1.34421	3029	0	10
2026.01.05	10:00:00	1.34420	1.34641	1.34400	1.34629	3525	0	10
2026.01.05	11:00:00	1.34624	1.34708	1.34574	1.34588	3011	0	10
2026.01.05	12:00:00	1.34590	1.34738	1.34525	1.34553	3058	0	10
2026.01.05	13:00:00	1.34556	1.34570	1.34246	1.34525	4233	0	10
2026.01.05	14:00:00	1.34527	1.34763	1.34501	1.34718	5144	0	10
2026.01.05	15:00:00	1.34724	1.35039	1.34724	1.35020	4975	0	10
2026.01.05	16:00:00	1.35022	1.35248	1.35022	1.35247	4017	0	10
2026.01.05	17:00:00	1.35245	1.35391	1.35237	1.35320	3416	0	10
2026.01.05	18:00:00	1.35320	1.35393	1.35283	1.35390	2167	0	10
2026.01.05	19:00:00	1.35392	1.35454	1.35349	1.35426	2316	0	10
2026.01.05	20:00:00	1.35424	1.35458	1.35412	1.35426	1490	0	10
2026.01.05	21:00:00	1.35423	1.35478	1.35393	1.35412	1147	0	4
